day,store_type,channel,campaign_network,installs,cost,all_revenue_total_d0,all_revenue_total_d3,all_revenue_total_d7,all_revenue_total_d14,all_revenue_total_d30,all_revenue_total_d60,all_revenue_total_d90,all_revenue_total_d120,all_revenue_total_m6,retention_rate_d1,retention_rate_d3,retention_rate_d14,retention_rate_d30,retention_rate_d60,retention_rate_d90,retention_rate_d120,retention_rate_m6,ecpi_all
2025-07-18,google_play,Organic,unknown,2358,0.0,47.5066,78.2419,90.488,135.0796,286.2397,424.5208,459.4147,547.5104,754.177,0.145,0.0882,0.025,0.0165,0.011,0.0081,0.0072,0.0246,0.0
2026-04-02,google_play,Organic,unknown,2355,0.0,342.8619,368.5108,538.7002,578.1165,0.0,0.0,0.0,0.0,0.0,0.1231,0.0688,0.0246,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-22,google_play,Organic,unknown,2353,0.0,47.537,91.2837,117.976,171.6178,243.3228,306.9758,321.8578,0.0,0.0,0.1419,0.0739,0.0285,0.0166,0.0102,0.0081,0.0,0.0,0.0
2026-03-25,google_play,Organic,unknown,2350,0.0,33.0168,44.9412,52.6512,67.5759,0.0,0.0,0.0,0.0,0.0,0.1366,0.0736,0.0238,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-03,google_play,Organic,unknown,2345,0.0,44.7406,82.7846,101.5719,122.5592,157.8258,189.364,198.4547,211.2419,224.7402,0.1893,0.1224,0.0397,0.0235,0.0119,0.0068,0.0047,0.0277,0.0
2025-11-03,google_play,Organic,unknown,2345,0.0,26.453,48.8785,74.4554,94.344,165.2401,290.7551,366.3887,378.1152,0.0,0.1254,0.0712,0.0345,0.0269,0.0209,0.0154,0.0136,0.0,0.0
2025-12-09,google_play,Organic,unknown,2345,0.0,29.3255,54.2663,62.7589,97.0488,124.1086,161.0017,214.8444,299.6314,0.0,0.1557,0.0802,0.0294,0.0145,0.0072,0.0055,0.0047,0.0,0.0
2025-06-19,google_play,Organic,unknown,2336,0.0,29.5894,46.6313,95.0054,106.0367,122.3963,140.0601,150.4845,160.958,207.4584,0.155,0.0848,0.0253,0.0214,0.0133,0.0086,0.0098,0.0287,0.0
2026-03-12,google_play,Organic,unknown,2334,0.0,84.6061,138.5856,383.3104,980.1555,1069.1532,0.0,0.0,0.0,0.0,0.1225,0.0643,0.0244,0.018,0.0,0.0,0.0,0.0,0.0
2025-07-26,google_play,Organic,unknown,2329,0.0,43.3723,67.1864,80.7639,123.5256,145.9072,327.5387,364.0064,389.7503,448.1928,0.1365,0.0678,0.0275,0.0107,0.0082,0.0073,0.0069,0.0236,0.0
2026-01-24,google_play,Organic,unknown,2316,0.0,39.913,65.1629,74.4361,86.732,127.3009,233.0815,0.0,0.0,0.0,0.1421,0.0764,0.0376,0.0246,0.0186,0.0,0.0,0.0,0.0
2025-12-03,google_play,Organic,unknown,2310,0.0,24.355,33.3838,38.3826,46.3694,58.5296,76.4586,81.9914,89.0694,0.0,0.1615,0.0766,0.0307,0.0186,0.0121,0.0091,0.0082,0.0,0.0
2026-01-18,google_play,Organic,unknown,2309,0.0,64.5839,87.6114,96.8851,107.1894,127.4617,154.9523,179.9443,0.0,0.0,0.1421,0.081,0.0355,0.0169,0.0117,0.0074,0.0,0.0,0.0
2026-03-18,google_play,Organic,unknown,2308,0.0,33.0851,49.3224,63.3931,91.9734,119.4958,0.0,0.0,0.0,0.0,0.1157,0.0602,0.0221,0.0143,0.0,0.0,0.0,0.0,0.0
2025-08-02,google_play,Organic,unknown,2300,0.0,38.5722,66.4224,94.9744,112.011,149.8385,197.1739,211.9407,257.4126,365.621,0.143,0.0761,0.0274,0.0178,0.0096,0.0113,0.0061,0.0261,0.0
2026-03-17,google_play,Organic,unknown,2300,0.0,53.6691,63.9934,78.0164,100.5095,125.2522,0.0,0.0,0.0,0.0,0.1352,0.0635,0.0278,0.0161,0.0,0.0,0.0,0.0,0.0
2025-05-18,google_play,Organic,unknown,2297,0.0,67.625,92.7838,115.9012,155.5545,199.4772,311.6721,405.6404,450.4794,529.6494,0.175,0.108,0.0401,0.0253,0.0165,0.0131,0.0087,0.027,0.0
2026-03-24,google_play,Organic,unknown,2297,0.0,23.5062,87.9904,97.2922,110.1102,0.0,0.0,0.0,0.0,0.0,0.1219,0.0609,0.0196,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,google_play,Organic,unknown,2285,0.0,45.9181,73.1953,109.57,183.9368,262.5226,295.0399,311.1298,321.4332,411.2037,0.1571,0.0836,0.0319,0.021,0.0101,0.0123,0.0092,0.0276,0.0
2025-01-10,google_play,Organic,unknown,2284,0.0,37.3386,61.719,109.7239,129.6899,163.7932,239.6862,265.1416,283.2051,300.2056,0.1769,0.1029,0.0455,0.0236,0.0153,0.0114,0.0074,0.025,0.0
2026-01-17,google_play,Organic,unknown,2284,0.0,35.0518,48.2625,66.4275,129.9309,172.3794,236.8908,255.9468,0.0,0.0,0.134,0.0775,0.0311,0.0158,0.0092,0.0092,0.0,0.0,0.0
2025-12-23,google_play,Organic,unknown,2279,0.0,76.6517,170.1897,191.3503,267.3566,317.0329,378.7712,469.776,0.0,0.0,0.1417,0.0803,0.0325,0.0171,0.0123,0.0075,0.0,0.0,0.0
2025-07-12,google_play,Organic,unknown,2269,0.0,59.3607,102.388,112.6375,129.7152,159.1096,175.8158,186.8905,192.2514,251.1442,0.1582,0.0868,0.0361,0.0225,0.0088,0.0062,0.0075,0.0335,0.0
2025-08-17,google_play,Organic,unknown,2269,0.0,57.8318,191.409,213.2804,242.1864,272.3962,373.9893,403.4512,430.3102,453.3382,0.1459,0.0868,0.0256,0.0163,0.0123,0.0097,0.0048,0.0247,0.0
2025-05-10,google_play,Organic,unknown,2257,0.0,67.2145,148.3556,163.5753,176.5537,194.7233,209.714,266.6417,278.0491,299.4361,0.1546,0.0966,0.0421,0.0191,0.0075,0.0058,0.0089,0.0266,0.0
2025-12-24,google_play,Organic,unknown,2255,0.0,41.2774,73.3648,108.9816,136.6528,182.3622,235.898,266.8324,0.0,0.0,0.1521,0.0812,0.0271,0.0173,0.0106,0.0098,0.0,0.0,0.0
2025-01-25,google_play,Organic,unknown,2246,0.0,36.4872,56.1103,83.4892,144.7961,167.7716,203.0723,212.2345,226.9379,281.322,0.1643,0.0944,0.0343,0.0236,0.0129,0.0076,0.0067,0.0267,0.0
2026-03-23,google_play,Organic,unknown,2237,0.0,58.3237,171.7831,240.7294,318.9166,0.0,0.0,0.0,0.0,0.0,0.1363,0.0764,0.0241,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-05,google_play,Organic,unknown,2231,0.0,90.0469,114.4092,128.5835,146.0965,181.473,237.8233,257.6464,300.7548,332.5376,0.1766,0.0964,0.0444,0.0264,0.0134,0.0134,0.0103,0.0264,0.0
2025-08-24,google_play,Organic,unknown,2217,0.0,40.5228,54.1111,84.1233,100.3025,131.5264,163.7239,181.8239,197.6033,232.3835,0.1362,0.0722,0.023,0.0235,0.0095,0.0059,0.0054,0.0194,0.0
2025-11-22,google_play,Organic,unknown,2211,0.0,35.9617,47.0891,58.1276,83.6368,116.4542,141.8674,157.7697,187.5546,0.0,0.1411,0.0706,0.0285,0.0181,0.0077,0.0081,0.0063,0.0,0.0
2025-06-29,google_play,Organic,unknown,2210,0.0,45.0937,74.8762,97.0139,110.7207,135.7001,175.7136,184.414,192.4492,224.0196,0.1656,0.0937,0.0362,0.0231,0.0113,0.0063,0.0104,0.0281,0.0
2026-01-25,google_play,Organic,unknown,2206,0.0,74.2062,148.0412,165.1484,184.4399,201.3759,235.9407,0.0,0.0,0.0,0.1374,0.0843,0.0281,0.0159,0.0118,0.0,0.0,0.0,0.0
2025-01-26,google_play,Organic,unknown,2200,0.0,43.9563,76.6832,98.1003,118.6392,175.5746,217.2798,238.1105,258.7667,326.001,0.1632,0.1,0.0427,0.0286,0.0136,0.0118,0.0091,0.03,0.0
2025-02-16,google_play,Organic,unknown,2196,0.0,78.1684,109.9434,138.6912,166.6065,197.3985,232.8146,252.5304,263.6094,371.9225,0.174,0.1015,0.0464,0.0287,0.0182,0.0141,0.0118,0.0255,0.0
2025-12-13,google_play,Organic,unknown,2196,0.0,43.5728,57.5826,65.9378,83.3031,98.553,113.1137,118.0472,120.7767,0.0,0.1261,0.0765,0.0314,0.0141,0.0105,0.0068,0.0041,0.0,0.0
2025-01-22,google_play,Organic,unknown,2188,0.0,59.675,105.1774,162.8821,212.0764,238.4746,295.4492,300.1668,312.037,359.4502,0.1677,0.0978,0.0375,0.0224,0.011,0.0073,0.0073,0.0192,0.0
2025-02-15,google_play,Organic,unknown,2184,0.0,47.6144,70.5018,86.442,127.6065,136.3188,188.9456,244.1654,341.3955,597.9298,0.1671,0.0929,0.0371,0.0197,0.0101,0.0096,0.0096,0.0243,0.0
2025-03-02,google_play,Organic,unknown,2178,0.0,44.3335,74.964,91.3313,115.7533,158.3176,203.951,247.9674,302.7142,377.944,0.1722,0.1139,0.0404,0.028,0.0197,0.0129,0.0119,0.0326,0.0
2026-04-01,google_play,Organic,unknown,2176,0.0,53.9513,138.6353,150.4203,178.1648,0.0,0.0,0.0,0.0,0.0,0.1301,0.0708,0.0225,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-20,google_play,Organic,unknown,2173,0.0,50.9568,84.9952,104.9556,154.2921,181.0858,222.5594,233.3073,245.8554,291.7179,0.1735,0.1058,0.0433,0.0207,0.0143,0.0133,0.0087,0.0225,0.0
2025-12-29,google_play,Organic,unknown,2167,0.0,50.7089,82.7748,153.115,174.7368,199.1715,229.1237,253.4458,0.0,0.0,0.1444,0.0812,0.0323,0.0175,0.0129,0.0092,0.0,0.0,0.0
2025-10-07,google_play,Organic,unknown,2165,0.0,39.506,52.896,65.1091,79.8332,91.7541,109.4204,122.1014,132.1694,146.396,0.1298,0.0656,0.0236,0.0152,0.0111,0.006,0.0046,0.0083,0.0
2025-06-18,google_play,Organic,unknown,2157,0.0,28.6902,94.4808,115.302,153.9923,185.8458,219.4742,234.5362,290.7043,317.2981,0.1562,0.0983,0.0325,0.0199,0.0153,0.0083,0.0065,0.0246,0.0
2025-11-11,google_play,Organic,unknown,2157,0.0,27.918,62.3654,80.7726,104.537,165.8534,196.1291,228.7658,235.232,0.0,0.1363,0.0779,0.0287,0.0144,0.0097,0.006,0.0051,0.0,0.0
2025-08-06,google_play,Organic,unknown,2147,0.0,70.4287,114.9962,141.1986,200.8256,233.9718,250.774,258.3328,269.4894,288.7425,0.1509,0.0829,0.0335,0.0214,0.013,0.007,0.0075,0.0191,0.0
2025-07-28,google_play,Organic,unknown,2143,0.0,43.8641,62.9907,87.6891,127.4978,187.7137,279.3732,305.2004,348.6165,379.9016,0.1456,0.0728,0.0294,0.0145,0.0135,0.0107,0.0056,0.021,0.0
2025-03-15,google_play,Organic,unknown,2141,0.0,78.206,114.6082,127.4793,139.3397,154.1524,217.5062,245.2509,270.4061,343.239,0.1719,0.0929,0.0346,0.0163,0.0121,0.0103,0.007,0.0271,0.0
2026-03-16,google_play,Organic,unknown,2140,0.0,22.5817,31.7007,49.0098,62.3024,81.1225,0.0,0.0,0.0,0.0,0.1285,0.0668,0.0201,0.0121,0.0,0.0,0.0,0.0,0.0
2026-04-09,google_play,Organic,unknown,2134,0.0,18.5484,26.0894,40.4368,0.0,0.0,0.0,0.0,0.0,0.0,0.1392,0.0679,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-31,google_play,Organic,unknown,2132,0.0,25.7227,40.3984,65.4399,97.7888,134.141,165.4526,177.2142,0.0,0.0,0.1266,0.0797,0.0244,0.0183,0.0089,0.0056,0.0,0.0,0.0
2025-08-23,google_play,Organic,unknown,2120,0.0,43.4508,69.8915,98.2114,151.0726,165.138,186.9419,239.861,273.2874,370.8711,0.134,0.0722,0.0311,0.0132,0.008,0.0042,0.0042,0.0189,0.0
2026-03-03,google_play,Organic,unknown,2116,0.0,61.4413,85.1944,101.4218,119.2558,137.3698,0.0,0.0,0.0,0.0,0.1342,0.0742,0.0198,0.0142,0.0,0.0,0.0,0.0,0.0
2025-11-14,google_play,Organic,unknown,2111,0.0,43.5072,98.8379,110.3216,115.0884,126.54,169.7648,199.2044,211.6402,0.0,0.1341,0.0696,0.0261,0.0128,0.0104,0.0076,0.0052,0.0,0.0
2025-01-24,google_play,Organic,unknown,2108,0.0,45.3128,113.0266,158.5047,413.6457,486.5991,518.4684,544.014,584.813,613.5741,0.1812,0.0949,0.0398,0.0218,0.0209,0.0133,0.0104,0.0285,0.0
2025-12-02,google_play,Organic,unknown,2106,0.0,41.0988,52.4093,88.5751,97.1658,136.0142,335.4327,353.2928,362.0176,0.0,0.15,0.094,0.0337,0.0157,0.0128,0.0066,0.0052,0.0,0.0
2025-03-07,google_play,Organic,unknown,2096,0.0,54.9217,112.7,128.5088,160.082,178.8426,207.2,229.8284,243.6652,280.4567,0.1694,0.1031,0.0386,0.0281,0.0143,0.0119,0.0105,0.0305,0.0
2026-04-08,google_play,Organic,unknown,2087,0.0,22.791,43.5711,68.8786,0.0,0.0,0.0,0.0,0.0,0.0,0.1394,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-22,google_play,Organic,unknown,2086,0.0,47.1397,102.5927,179.1262,224.9097,310.024,386.6937,428.0346,474.4038,532.5638,0.1702,0.1012,0.0417,0.0225,0.0168,0.0125,0.0091,0.0355,0.0
2025-04-06,google_play,Organic,unknown,2078,0.0,38.9128,64.6851,90.6384,100.5988,124.4083,154.173,183.2349,216.1581,244.3241,0.1684,0.1097,0.0423,0.025,0.0173,0.0149,0.0067,0.0303,0.0
2025-03-01,google_play,Organic,unknown,2070,0.0,53.8944,94.1953,119.2351,145.366,198.9466,249.9579,270.0969,284.7169,370.9826,0.1836,0.1063,0.0483,0.0285,0.0193,0.0135,0.0101,0.0324,0.0
2025-01-13,google_play,Organic,unknown,2069,0.0,56.3304,175.5235,335.9357,354.6478,421.8356,451.6329,999.7061,1098.6744,1222.3852,0.1972,0.1179,0.0445,0.0285,0.013,0.0121,0.0097,0.0324,0.0
2026-01-16,google_play,Organic,unknown,2051,0.0,25.4035,63.6539,81.0046,97.6219,182.3803,217.2542,229.5582,0.0,0.0,0.1497,0.0902,0.0361,0.0185,0.0122,0.0049,0.0,0.0,0.0
2026-03-30,google_play,Organic,unknown,2051,0.0,19.4985,58.8683,80.8232,124.376,0.0,0.0,0.0,0.0,0.0,0.1351,0.0736,0.0254,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06,google_play,Organic,unknown,2049,0.0,39.1662,67.7679,81.2056,100.802,133.4808,178.6594,199.9754,213.703,276.1542,0.1742,0.1049,0.0429,0.022,0.0151,0.0112,0.0063,0.0268,0.0
2025-12-30,google_play,Organic,unknown,2049,0.0,40.23,59.668,102.151,132.5558,153.3338,208.5904,234.84,0.0,0.0,0.1362,0.0722,0.0298,0.0176,0.0142,0.0093,0.0,0.0,0.0
2026-01-23,google_play,Organic,unknown,2048,0.0,38.5425,72.701,100.8326,128.9608,171.1016,225.4732,0.0,0.0,0.0,0.1372,0.0752,0.0303,0.021,0.0093,0.0,0.0,0.0,0.0
2026-04-06,google_play,Organic,unknown,2048,0.0,34.4062,53.5779,68.5742,83.8097,0.0,0.0,0.0,0.0,0.0,0.1421,0.0703,0.0104,0.0,0.0,0.0,0.0,0.0,0.0
2026-02-06,google_play,Organic,unknown,2046,0.0,33.2281,47.7324,70.4884,130.5168,343.0624,694.2792,0.0,0.0,0.0,0.1383,0.0743,0.0318,0.0142,0.0098,0.0,0.0,0.0,0.0
2025-01-18,google_play,Organic,unknown,2043,0.0,48.7476,68.3617,87.4436,106.7227,126.8643,168.4085,183.8776,205.4681,248.4463,0.1723,0.1082,0.0421,0.0181,0.0132,0.0127,0.0064,0.0343,0.0
2025-09-21,google_play,Organic,unknown,2042,0.0,29.7792,39.0112,47.6554,95.6132,128.0285,146.677,161.9325,202.019,237.2402,0.1146,0.072,0.0279,0.0171,0.0103,0.0132,0.0049,0.0147,0.0
2025-10-11,google_play,Organic,unknown,2042,0.0,49.2888,62.6102,73.4587,85.0296,102.3322,112.214,121.1306,128.464,137.2301,0.1205,0.0671,0.0274,0.0122,0.0083,0.0073,0.0064,0.0103,0.0
2025-07-21,google_play,Organic,unknown,2041,0.0,35.5734,60.1488,105.6826,134.9963,169.8582,194.0383,202.3282,207.3874,226.9586,0.1676,0.0941,0.0387,0.024,0.0118,0.0078,0.0069,0.022,0.0
2025-12-19,google_play,Organic,unknown,2040,0.0,11.9792,30.2422,38.5431,43.1314,52.1168,95.2688,151.8879,177.8918,0.0,0.1034,0.0608,0.0196,0.0098,0.0078,0.0078,0.0029,0.0,0.0
2025-06-03,google_play,Organic,unknown,2038,0.0,81.1724,117.4998,133.2238,158.0121,218.558,233.2298,279.0088,305.8986,329.5719,0.183,0.1001,0.0378,0.025,0.0113,0.0059,0.0074,0.027,0.0
2025-01-14,google_play,Organic,unknown,2037,0.0,43.7669,75.9706,99.6327,131.8265,178.1967,217.3952,238.5664,243.799,302.8181,0.189,0.1114,0.0427,0.0241,0.0123,0.0108,0.0079,0.0314,0.0
2025-01-21,google_play,Organic,unknown,2034,0.0,57.985,91.2286,153.9,180.9508,198.0656,236.8505,242.7216,267.4467,284.1203,0.179,0.0959,0.0433,0.0275,0.0143,0.0113,0.0079,0.0246,0.0
2026-04-07,google_play,Organic,unknown,2032,0.0,22.0289,48.9211,60.9646,0.0,0.0,0.0,0.0,0.0,0.0,0.1201,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-17,google_play,Organic,unknown,2030,0.0,39.4886,61.5399,72.9163,91.3764,108.7124,178.874,197.373,230.423,259.7341,0.1616,0.0872,0.03,0.0177,0.0118,0.0079,0.0059,0.0202,0.0
2025-07-13,google_play,Organic,unknown,2022,0.0,79.2702,94.693,113.8566,131.1754,169.837,202.1031,233.3418,281.838,367.2386,0.1538,0.0836,0.0351,0.0163,0.0119,0.0089,0.0059,0.0262,0.0
2025-11-15,google_play,Organic,unknown,2021,0.0,36.0097,87.5537,105.5824,125.0362,209.965,244.0428,308.3422,320.9228,0.0,0.1361,0.0752,0.0297,0.0183,0.0094,0.0074,0.0054,0.0,0.0
2025-09-20,google_play,Organic,unknown,2018,0.0,21.0414,35.2248,43.416,95.957,147.1982,173.4567,185.1186,188.2314,200.5939,0.0961,0.058,0.0273,0.0124,0.0109,0.0074,0.0059,0.0124,0.0
2025-03-16,google_play,Organic,unknown,2014,0.0,45.5404,90.7037,110.0738,136.4498,189.2277,236.4517,267.9228,306.7855,419.0322,0.1753,0.1077,0.0427,0.0258,0.0124,0.0114,0.007,0.0258,0.0
2025-12-12,google_play,Organic,unknown,2013,0.0,44.5949,61.9087,75.3538,92.0702,119.2478,155.0618,188.9516,220.8454,0.0,0.1247,0.0676,0.0273,0.0129,0.005,0.0075,0.0045,0.0,0.0
2025-02-22,google_play,Organic,unknown,2008,0.0,42.1186,60.7269,76.3736,106.0888,136.7916,167.4539,215.7774,247.6772,296.1148,0.1683,0.0971,0.0468,0.0244,0.0219,0.0139,0.011,0.0294,0.0
2025-07-23,google_play,Organic,unknown,2003,0.0,51.9617,96.1678,121.9289,159.204,196.0918,217.8229,237.3095,255.0347,279.1598,0.1518,0.0849,0.0275,0.0205,0.0095,0.0085,0.0065,0.0225,0.0
2025-09-27,google_play,Organic,unknown,2003,0.0,54.7518,76.9746,122.5975,139.2367,164.9918,216.8092,275.7153,286.4593,323.0683,0.1268,0.0614,0.023,0.013,0.012,0.0075,0.005,0.0165,0.0
2025-09-08,google_play,Organic,unknown,2002,0.0,58.6475,87.7264,101.3533,108.1588,127.0698,166.6536,180.8632,197.5827,222.364,0.1613,0.0909,0.0345,0.0185,0.014,0.009,0.0065,0.0215,0.0
2025-01-15,google_play,Organic,unknown,1997,0.0,75.0384,191.1,244.9884,349.6093,414.6628,508.7778,535.8611,560.4044,641.1636,0.2043,0.1177,0.0521,0.0275,0.017,0.016,0.0175,0.0341,0.0
2025-12-14,google_play,Organic,unknown,1996,0.0,47.0436,63.5726,80.9262,96.113,118.1872,171.1716,180.0785,188.049,0.0,0.1338,0.0681,0.0321,0.014,0.009,0.0105,0.006,0.0,0.0
2025-11-29,google_play,Organic,unknown,1995,0.0,27.3448,44.6298,50.9683,59.8735,77.8236,95.1098,106.8642,115.0955,0.0,0.1178,0.0642,0.0185,0.009,0.0065,0.0055,0.0035,0.0,0.0
2026-02-05,google_play,Organic,unknown,1994,0.0,28.574,49.287,68.175,76.2393,118.3548,153.1703,0.0,0.0,0.0,0.1234,0.0602,0.0206,0.0165,0.0075,0.0,0.0,0.0,0.0
2025-11-23,google_play,Organic,unknown,1990,0.0,56.4307,104.1041,126.7784,138.256,158.1218,201.1809,209.6015,226.448,0.0,0.1513,0.0859,0.0392,0.0181,0.007,0.007,0.003,0.0,0.0
2025-06-04,google_play,Organic,unknown,1989,0.0,67.1874,99.4192,136.8788,159.6716,210.9062,227.3497,230.3101,233.0655,246.0672,0.177,0.09,0.0357,0.0241,0.0075,0.0065,0.008,0.0297,0.0
2025-06-15,google_play,Organic,unknown,1987,0.0,50.1612,123.4912,167.1195,255.8798,377.3289,524.9671,560.8842,590.9455,649.9661,0.1847,0.1107,0.0413,0.0216,0.0121,0.0075,0.0065,0.0297,0.0
2025-12-10,google_play,Organic,unknown,1987,0.0,36.6428,75.1504,87.2972,115.1618,168.0677,284.8969,320.859,386.0063,0.0,0.1459,0.0805,0.0211,0.0156,0.0086,0.0065,0.004,0.0,0.0
2025-04-04,google_play,Organic,unknown,1985,0.0,32.6129,56.096,66.1062,90.8557,171.6624,305.8808,357.4398,370.0629,416.3921,0.1809,0.0997,0.0378,0.0237,0.0136,0.0111,0.0071,0.0272,0.0
2025-06-30,google_play,Organic,unknown,1983,0.0,44.2482,72.868,80.6235,102.3627,142.9201,163.0868,178.8403,198.8497,221.3248,0.1518,0.0782,0.0252,0.0177,0.0116,0.0071,0.0081,0.0227,0.0
2025-07-15,google_play,Organic,unknown,1982,0.0,36.6308,65.4152,162.4169,313.9193,454.7494,536.804,612.1211,754.3626,958.5322,0.166,0.0969,0.0348,0.0217,0.0121,0.0081,0.0061,0.0227,0.0
2025-08-22,google_play,Organic,unknown,1981,0.0,41.3765,75.7562,90.2706,115.5734,156.1799,202.1367,219.0452,246.2388,260.4464,0.1479,0.0793,0.0348,0.0156,0.0131,0.005,0.0066,0.0247,0.0
2025-05-04,google_play,Organic,unknown,1980,0.0,33.1506,53.2114,80.8454,99.2986,140.8302,179.9671,204.8974,225.9256,268.7026,0.1652,0.0869,0.0343,0.0207,0.0076,0.0121,0.0086,0.0222,0.0
2025-07-16,google_play,Organic,unknown,1975,0.0,44.8992,63.7216,86.0878,117.2514,147.2579,166.4406,188.935,202.8062,263.1932,0.1377,0.0835,0.0278,0.0213,0.0096,0.0101,0.0101,0.0208,0.0
2025-01-31,google_play,Organic,unknown,1974,0.0,43.6473,60.4224,73.171,91.1984,113.5945,202.0105,217.3406,227.7654,251.1944,0.1611,0.079,0.0314,0.0243,0.0157,0.0111,0.0046,0.0187,0.0
2025-05-03,google_play,Organic,unknown,1966,0.0,52.9314,231.9702,301.4618,349.4332,398.7712,436.5925,483.736,517.9165,539.2108,0.1684,0.0972,0.0437,0.0275,0.0168,0.0137,0.0102,0.027,0.0
2026-02-07,google_play,Organic,unknown,1961,0.0,85.4756,119.8674,171.3524,202.9368,243.6441,320.2225,0.0,0.0,0.0,0.1346,0.075,0.0352,0.0199,0.0087,0.0,0.0,0.0,0.0
2025-02-09,google_play,Organic,unknown,1957,0.0,120.2723,162.9762,212.8452,286.3861,363.9382,422.5304,488.859,533.747,585.2147,0.1676,0.0996,0.0485,0.025,0.0164,0.0128,0.0112,0.0317,0.0
2025-01-16,google_play,Organic,unknown,1950,0.0,45.5876,78.6998,106.6048,130.6838,159.4665,212.0404,225.5356,237.2165,257.3995,0.1882,0.1215,0.0492,0.0282,0.02,0.0154,0.0108,0.0292,0.0
2025-08-15,google_play,Organic,unknown,1948,0.0,54.8422,92.9772,124.9408,150.8946,193.8222,263.9502,404.1702,433.1796,539.6364,0.1478,0.0796,0.0334,0.0216,0.0103,0.0118,0.0051,0.0231,0.0
2025-12-11,google_play,Organic,unknown,1944,0.0,41.8418,56.233,78.3205,84.6541,95.4049,121.5198,137.9809,143.321,0.0,0.1358,0.0592,0.0252,0.0123,0.0093,0.0051,0.0021,0.0,0.0
2025-07-25,google_play,Organic,unknown,1941,0.0,34.3044,52.882,97.2196,194.6628,246.0763,336.1919,361.9728,373.7086,392.1254,0.1437,0.0845,0.0325,0.0206,0.0098,0.0082,0.0067,0.0237,0.0
2025-11-13,google_play,Organic,unknown,1935,0.0,41.8992,88.5245,103.0294,107.3574,157.466,216.1966,255.3789,282.4871,0.0,0.1514,0.0713,0.0295,0.0155,0.0088,0.0072,0.0057,0.0,0.0
2025-08-12,google_play,Organic,unknown,1930,0.0,43.0141,66.3856,76.1781,89.9008,99.5096,111.298,119.5924,122.639,127.842,0.1518,0.0839,0.0259,0.0181,0.0083,0.0078,0.0067,0.0197,0.0
2025-05-11,google_play,Organic,unknown,1929,0.0,43.0066,63.8508,76.4533,90.1659,108.5285,150.8245,162.7104,167.7153,199.1129,0.1633,0.0907,0.0404,0.0228,0.0124,0.0078,0.0052,0.0264,0.0
2025-03-29,google_play,Organic,unknown,1927,0.0,32.273,54.5722,63.682,79.0544,111.1132,136.7888,166.2702,178.923,206.6074,0.1863,0.0944,0.0374,0.0239,0.0145,0.0135,0.0067,0.0296,0.0
2025-01-23,google_play,Organic,unknown,1923,0.0,27.5333,44.1894,62.8734,86.5274,133.7588,297.7068,343.1012,352.1936,406.419,0.1732,0.0946,0.0338,0.0182,0.012,0.0114,0.0073,0.0224,0.0
2025-11-12,google_play,Organic,unknown,1922,0.0,33.6544,53.2743,68.239,109.7971,145.5064,181.8264,188.4858,207.3464,0.0,0.1655,0.0879,0.0271,0.0177,0.0068,0.0083,0.0031,0.0,0.0
2025-07-22,google_play,Organic,unknown,1915,0.0,35.1496,63.6582,82.251,117.9028,161.9111,183.8103,205.3202,221.8758,243.8524,0.1791,0.1128,0.0345,0.0209,0.0125,0.011,0.011,0.0298,0.0
2025-10-10,google_play,Organic,unknown,1914,0.0,41.9886,52.0955,57.926,75.9256,133.7512,175.9013,198.272,204.9246,210.9484,0.1139,0.0632,0.0293,0.0152,0.0099,0.0068,0.0057,0.0073,0.0
2025-11-21,google_play,Organic,unknown,1911,0.0,35.0554,50.4001,63.8714,82.1178,93.804,108.8403,125.9644,130.2325,0.0,0.1434,0.0759,0.023,0.0152,0.0094,0.0094,0.0068,0.0,0.0
2025-09-19,google_play,Organic,unknown,1909,0.0,36.5561,43.7902,53.8206,107.0744,127.6154,174.8112,200.3302,228.2198,288.4138,0.1294,0.0655,0.0299,0.023,0.01,0.0079,0.0089,0.0173,0.0
2026-01-22,google_play,Organic,unknown,1901,0.0,37.2641,59.3224,74.4019,153.9268,239.3452,395.8786,0.0,0.0,0.0,0.1457,0.0789,0.0389,0.0184,0.0105,0.0,0.0,0.0,0.0
2025-01-17,google_play,Organic,unknown,1900,0.0,417.1342,439.8527,457.3353,475.6268,496.7272,539.0416,557.6354,570.6441,722.4287,0.1837,0.1089,0.0384,0.0211,0.0163,0.0126,0.01,0.0284,0.0
2025-09-13,google_play,Organic,unknown,1900,0.0,31.1635,79.7178,84.7153,91.0656,98.7488,116.3828,167.1514,169.6518,172.2059,0.1221,0.0716,0.0211,0.0121,0.0089,0.0047,0.0026,0.0158,0.0
